96,73,65
51,63,85
82,70,17
21,86,16
19,58,64
60,16,87
94,40,92
72,60,41
74,12,41
96,68,74
20,47,60
59,93,51
84,87,72
56,46,10
79,31,15
96,61,41
99,86,35
17,85,55
15,65,94
46,54,31
85,43,97
35,45,41
46,81,78
55,79,34
74,48,33
96,68,74
35,97,22
40,37,96
27,35,79
98,81,61
96,61,41
58,35,32
66,14,95
94,96,84
62,64,47
21,86,16
79,31,15
58,95,41
27,96,66
27,35,79
69,80,34
94,40,92
41,13,56
10,49,22
94,34,54
92,78,38
55,43,20
54,66,98
98,77,65
51,63,85
96,68,74
94,40,92
66,14,95
96,32,34
27,89,10
64,84,55
71,72,41
56,46,10
15,93,28
49,18,87
78,63,17
30,27,50
67,72,17
48,38,70
35,58,28
10,49,22
83,23,36
54,37,35
49,18,87
11,39,89
98,77,65
27,60,99
79,52,35
96,83,44
34,50,99
46,41,17
44,40,39
56,46,10
93,45,78
11,77,57
30,77,57
21,86,16
79,52,35
96,73,65
74,49,47
12,49,54
27,96,66
27,60,99
57,14,63
60,31,28
71,72,41
33,50,10
70,33,94
83,78,61
42,19,59
79,52,35
67,23,21
30,83,10
39,30,51
23,65,37
26,49,82
27,96,66
84,87,72
85,13,45
27,96,66
94,40,92
42,90,91
72,60,41
64,84,55
64,84,55
25,74,52
89,53,13
60,31,28
20,79,80
76,14,46
62,64,47
90,63,94
56,46,10
35,18,12
79,31,15
60,31,28
42,19,59
79,28,38
89,37,56
85,13,45
26,91,93
51,63,85
12,49,54
29,40,56
21,86,16
62,19,55
56,46,10
34,88,42
75,40,23
34,66,91
11,63,82
90,63,94
21,27,39
47,69,39
96,68,74
64,27,48
42,68,91
74,59,49
94,96,84
83,23,36
29,40,56
59,78,95
99,62,25
33,50,10
28,27,21
52,45,42
57,10,55
88,43,64
89,37,56
96,83,44
96,61,41
94,40,92
96,73,65
71,72,41
82,37,83
20,79,80
38,87,50
47,71,37
92,78,38
43,76,64
73,61,45
98,77,65
76,73,53
11,63,82
20,79,80
37,33,87
46,54,31
24,87,93
45,42,21
30,77,57
60,31,28
57,10,55
42,68,91
24,87,93
34,10,18
96,68,74
69,80,34
94,40,92
26,91,93
94,40,92
71,57,16
33,50,10
58,95,41
85,43,97
82,97,70
53,20,17
20,47,60
85,13,45
49,84,27
34,10,18
51,63,85
61,94,87
27,35,79
47,71,37
82,37,99
27,60,99
70,33,94
60,17,57
35,31,16
96,68,74
11,80,39
79,31,15
48,38,70
21,86,16
61,27,91
74,81,62
94,95,56
58,95,41
11,52,63
99,62,25
97,88,71
42,16,59
33,88,87
15,65,94
91,64,50
82,97,70
47,69,39
21,86,16
67,30,25
84,60,97
72,60,41
69,62,94
51,63,85
78,22,41
56,46,10
35,45,41
58,14,60
37,87,71
74,55,41
15,11,92
74,12,41
42,74,84
66,14,95
46,58,34
22,84,15
23,98,48
96,68,74
47,91,26
31,62,63
67,30,25
28,27,21
27,60,99
26,91,93
96,73,65
46,81,78
34,49,58
89,37,56
66,64,32
81,78,31
80,93,24
90,63,94
58,95,41
29,40,56
67,68,56
57,10,55
96,68,74
64,71,78
11,52,63
91,42,61
62,64,47
71,72,41
91,42,61
98,81,61
93,45,78
47,69,39
94,40,92
56,98,34
88,43,64
27,10,32
74,81,62
26,91,93
92,62,69
30,27,50
64,84,55
15,11,92
61,94,87
